22:44:23.658 LeakCanary                   0 UNREACHABLE OBJECTS
22:44:23.658 LeakCanary                   
22:44:23.658 LeakCanary                   An unreachable object is still in memory but LeakCanary could not find a strong reference path
22:44:23.658 LeakCanary                   from GC roots.
22:44:23.658 LeakCanary                   ====================================
22:44:23.658 LeakCanary                   METADATA
22:44:23.658 LeakCanary                   
22:44:23.658 LeakCanary                   Please include this in bug reports and Stack Overflow questions.
22:44:23.658 LeakCanary                   
22:44:23.658 LeakCanary                   Build.VERSION.SDK_INT: 36
22:44:23.658 LeakCanary                   Build.MANUFACTURER: Google
22:44:23.658 LeakCanary                   LeakCanary version: 2.12
22:44:23.658 LeakCanary                   App process name: com.example.taxi
22:44:23.658 LeakCanary                   Class count: 39955
22:44:23.658 LeakCanary                   Instance count: 278458
22:44:23.658 LeakCanary                   Primitive array count: 195170
22:44:23.658 LeakCanary                   Object array count: 43124
22:44:23.658 LeakCanary                   Thread count: 59
22:44:23.658 LeakCanary                   Heap total bytes: 35879095
22:44:23.658 LeakCanary                   Bitmap count: 10
22:44:23.658 LeakCanary                   Bitmap total bytes: 6167138
22:44:23.658 LeakCanary                   Large bitmap count: 0
22:44:23.658 LeakCanary                   Large bitmap total bytes: 0
22:44:23.658 LeakCanary                   Db 1: open /data/user/0/com.example.taxi/databases/com.google.android.datatransport.events
22:44:23.658 LeakCanary                   Db 2: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 3: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 4: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 5: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 6: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 7: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 8: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 9: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 10: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 11: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 12: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 13: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 14: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 15: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 16: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 17: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 18: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 19: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 20: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 21: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 22: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 23: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 24: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 25: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 26: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 27: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 28: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 29: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 30: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 31: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 32: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 33: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 34: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 35: closed /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Db 36: open /data/user/0/com.example.taxi/databases/google_app_measurement_local.db
22:44:23.658 LeakCanary                   Stats: LruCache[maxSize=3000,hits=144659,misses=257937,hitRate=35%]
22:44:23.658 LeakCanary                   RandomAccess[bytes=12643125,reads=257937,travel=123316882673,range=44332702,size=54883984]
22:44:23.658 LeakCanary                   Heap dump reason: 2 retained objects, app is not visible
22:44:23.658 LeakCanary                   Analysis duration: 30155 ms
22:44:23.658 LeakCanary                   Heap dump file path: /storage/emulated/0/Download/leakcanary-com.example.taxi/2025-08-31_22-43-27_153.hprof
22:44:23.658 LeakCanary                   Heap dump timestamp: 1756673063542
22:44:23.658 LeakCanary                   Heap dump duration: 11526 ms
22:44:23.658 LeakCanary                   ====================================
22:44:23.669 CompatChangeReporter         Compat change id reported: 270674727; UID 10217; state: ENABLED
22:44:24.135 om.example.taxi              Closing connection to broken client.
22:44:47.782 HomeScreen                   User Action: Selected Passenger role
22:44:47.783 UserPreferencesRepository    Saved last selected role: passenger
22:44:47.802 HomeViewModel                Saved selected role: passenger
22:44:47.841 AnalyticsManager             Logged event: screen_view with params: {screen_name=Passenger Role Screen, screen_class=passenger}
22:44:47.841 AppNavigation                Navigation: User at Passenger Role Screen
22:44:47.860 WindowOnBackDispatcher       OnBackInvokedCallback is not enabled for the application.
                                          Set 'android:enableOnBackInvokedCallback="true"' in the application manifest.
22:44:47.916 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:44:47.919 UserPreferencesRepository    Retrieved last selected destination: local
22:44:47.946 HWUI                         Image decoding logging dropped!
22:44:48.104 TaxiRoleScreen               Initializing RoleScreen with role=passenger
22:44:48.106 TaxiRoleScreen               Fetching current location
22:44:48.107 UserPreferencesRepository    Saved last selected role: passenger
22:44:48.111 TaxiRoleScreen               Attempting to get current location with proper permissions
22:44:48.143 RoleViewModel                Loaded last destination: local
22:44:48.147 RoleViewModel                User role set to: passenger
22:44:48.176 HWUI                         Image decoding logging dropped!
22:44:48.359 TaxiRoleScreen               Last known location returned null - device may not have location available
22:44:48.359 TaxiRoleScreen               Failed to fetch location or location permissions not granted
22:44:48.626 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:44:48.665 HomeScreen                   User Flow: User leaving home screen
22:44:48.690 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:45:47.072 TaxiRoleScreen               User clicked Local button, navigating to PassengerMapScreenLocal
22:45:47.081 TaxiRoleScreen               User clicked Local button, navigating to PassengerMapScreenLocal
22:45:47.085 UserPreferencesRepository    Saved last selected destination: local
22:45:47.086 UserPreferencesRepository    Saved last selected destination: local
22:45:47.096 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:45:47.105 AnalyticsManager             Logged event: screen_view with params: {screen_name=Passenger Local Map Screen, screen_class=passengerMapScreenLocal}
22:45:47.105 AppNavigation                Navigation: User at Passenger Local Map Screen
22:45:47.110 RoleViewModel                Saved destination: local
22:45:47.110 RoleViewModel                Saved destination: local
22:45:47.124 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:45:47.209 ConnectivityManager          Initial network status: online
22:45:47.230 MemoryOptimizationManager    MemoryOptimizationManager initialized with object pools
22:45:47.247 ConnectivityManager          Network available
22:45:47.250 ConnectivityManager          Network available
22:45:47.359 CityBasedOverviewVM          CityBasedOverviewViewModel initialized
22:45:47.362 ConnectivityManager          Initial network status: online
22:45:47.370 ConnectivityManager          Network available
22:45:47.376 ConnectivityManager          Network available
22:45:47.442 HWUI                         Image decoding logging dropped!
22:45:47.562 MapScreenLocation            Starting location tracking for PassengerMapLocal
22:45:47.577 LocationServiceStateManager  Starting location service for first consumer: unknown_30000_1756673147562
22:45:47.578 LocationService              Location permission check: true
22:45:47.583 LocationService              Location updates started with interval: 30000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:45:47.583 MapScreenLocation            Started location updates with interval 30000 ms
22:45:47.584 NotificationService          User entered map screen: PassengerMapLocal
22:45:47.584 MapScreenNotification        Notifications disabled - skipping proximity monitoring setup
22:45:47.584 NotificationStateManager     Already stopped, ignoring stop request
22:45:47.584 NotificationService          Skipping monitoring stop - already stopped or stopping
22:45:47.584 MapScreenNotification        Set up notification tracking for PassengerMapLocal (enabled: false)
22:45:48.115 TaxiRoleScreen               User clicked Local button, navigating to PassengerMapScreenLocal
22:45:48.135 MapScreen                    Initializing MapScreen with userType=passenger, destination=local
22:45:48.135 MapScreen                    Screen name created: PassengerMapLocal
22:45:48.135 NotificationStateManager     Already stopped, ignoring stop request
22:45:48.135 NotificationService          Skipping monitoring stop - already stopped or stopping
22:45:48.135 MapScreenNotification        Disabled notifications - stopped monitoring
22:45:48.135 MapViewModel                 Initializing MapViewModel with userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=passenger, destination=local
22:45:48.135 LocationService              Setting user info: userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=passenger, destination=local
22:45:48.136 LocationService              Firebase reference updated: passengers/local/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:48.137 MapViewModel                 Loaded search radius: 0.5 km
22:45:48.137 MapViewModel                 Loaded opposite role notification setting: true
22:45:48.137 MapViewModel                 Starting entity monitoring
22:45:48.139 MapViewModel                 Stopping entity monitoring
22:45:48.144 MapViewModel                 Entity monitoring started for passenger and driver with destination local
22:45:48.148 MapScreen                    Setting up back navigation hint animation
22:45:48.149 MapScreen                    Checking location permission
22:45:48.149 MapScreen                    Location permission already granted, initializing map
22:45:48.149 LocationService              Getting last known location
22:45:48.149 LocationService              Location permission check: true
22:45:48.151 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_10000_1756673148151
22:45:48.151 LocationService              Location permission check: true
22:45:48.152 LocationService              Location updates started with interval: 10000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:45:48.152 MapScreenLocation            Started location updates with interval 10000 ms
22:45:48.162 UserPreferencesRepository    Saved last selected destination: local
22:45:48.167 HWUI                         Davey! duration=1032ms; Flags=0, FrameTimelineVsyncId=18884, IntendedVsync=286321730528, Vsync=286321730528, InputEventId=0, HandleInputStart=286323932145, AnimationStart=286323933401, PerformTraversalsStart=286819829837, DrawStart=286920777905, FrameDeadline=287338397154, FrameStartTime=286323927713, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=287283877414, SyncStart=287302744952, IssueDrawCommandsStart=287302960558, SwapBuffers=287366639971, FrameCompleted=287373382082, DequeueBufferDuration=3388, QueueBufferDuration=182680, GpuCompleted=287373382082, SwapBuffersCompleted=287367574748, DisplayPresentTime=0, CommandSubmissionCompleted=287366639971, 
22:45:48.170 Choreographer                Skipped 62 frames!  The application may be doing too much work on its main thread.
22:45:48.172 LocationService              Last known location is null, attempting Firebase fallback
22:45:48.172 LocationService              Checking Firebase path: passengers/town/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:48.217 TaxiRoleScreen               Initializing PassengerScreen wrapper
22:45:48.343 AnalyticsManager             Logged event: screen_view with params: {screen_name=Passenger Local Map Screen, screen_class=passengerMapScreenLocal}
22:45:48.343 AppNavigation                Navigation: User at Passenger Local Map Screen
22:45:48.371 RoleViewModel                Saved destination: local
22:45:48.430 CityBasedOverviewVM          CityBasedOverviewViewModel initialized
22:45:48.433 ConnectivityManager          Initial network status: online
22:45:48.444 ConnectivityManager          Network available
22:45:48.445 ConnectivityManager          Network available
22:45:48.528 MapScreenLocation            Starting location tracking for PassengerMapLocal
22:45:48.530 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_30000_1756673148529
22:45:48.530 LocationService              Location permission check: true
22:45:48.531 LocationService              Location updates started with interval: 30000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:45:48.531 MapScreenLocation            Started location updates with interval 30000 ms
22:45:48.531 NotificationService          User entered map screen: PassengerMapLocal
22:45:48.531 MapScreenNotification        Notifications disabled - skipping proximity monitoring setup
22:45:48.531 NotificationStateManager     Already stopped, ignoring stop request
22:45:48.531 NotificationService          Skipping monitoring stop - already stopped or stopping
22:45:48.531 MapScreenNotification        Set up notification tracking for PassengerMapLocal (enabled: false)
22:45:48.564 HWUI                         Davey! duration=1415ms; Flags=0, FrameTimelineVsyncId=18892, IntendedVsync=286338397194, Vsync=287371730486, InputEventId=315360649, HandleInputStart=287383221161, AnimationStart=287383223067, PerformTraversalsStart=287556369487, DrawStart=287557139180, FrameDeadline=287621730476, FrameStartTime=287382231919, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=287560948201, SyncStart=287580211838, IssueDrawCommandsStart=287581423216, SwapBuffers=287761053254, FrameCompleted=287772742511, DequeueBufferDuration=11451, QueueBufferDuration=3521803, GpuCompleted=287772742511, SwapBuffersCompleted=287767015703, DisplayPresentTime=0, CommandSubmissionCompleted=287761053254, 
22:45:48.654 MapScreen                    Initializing MapScreen with userType=passenger, destination=local
22:45:48.654 MapScreen                    Screen name created: PassengerMapLocal
22:45:48.655 NotificationStateManager     Already stopped, ignoring stop request
22:45:48.655 NotificationService          Skipping monitoring stop - already stopped or stopping
22:45:48.655 MapScreenNotification        Disabled notifications - stopped monitoring
22:45:48.655 MapViewModel                 Initializing MapViewModel with userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=passenger, destination=local
22:45:48.655 LocationService              Setting user info: userId=0bcn9Z5endM7OfZqIryUswAGJM93, userType=passenger, destination=local
22:45:48.655 LocationService              Firebase reference updated: passengers/local/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:48.655 MapViewModel                 Loaded search radius: 0.5 km
22:45:48.655 MapViewModel                 Loaded opposite role notification setting: true
22:45:48.655 MapViewModel                 Starting entity monitoring
22:45:48.657 MapViewModel                 Stopping entity monitoring
22:45:48.658 MapViewModel                 Entity monitoring started for passenger and driver with destination local
22:45:48.659 MapScreen                    Setting up back navigation hint animation
22:45:48.660 MapScreen                    Checking location permission
22:45:48.660 MapScreen                    Location permission already granted, initializing map
22:45:48.660 LocationService              Getting last known location
22:45:48.661 LocationService              Location permission check: true
22:45:48.667 LocationServiceStateManager  Restarting location service with new parameters for consumer: unknown_10000_1756673148667
22:45:48.667 LocationService              Location permission check: true
22:45:48.668 LocationService              Location updates started with interval: 10000ms, priority: 100, minUpdateInterval: 15000ms, minDisplacement: 20.0m
22:45:48.668 MapScreenLocation            Started location updates with interval 10000 ms
22:45:48.713 LocationService              Last known location is null, attempting Firebase fallback
22:45:48.714 LocationService              Checking Firebase path: passengers/town/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:49.169 NotificationService          User exited map screen: PassengerMapLocal
22:45:49.169 NotificationStateManager     Already stopped, ignoring stop request
22:45:49.169 NotificationService          Skipping monitoring stop - already stopped or stopping
22:45:49.169 MapScreenNotification        Cleaned up notification tracking for PassengerMapLocal
22:45:49.169 MapScreenLocation            Stopping location tracking for PassengerMapLocal
22:45:49.170 LocationService              Location updates stopped
22:45:49.170 MapScreenLocation            Stopped location updates
22:45:49.170 MapViewModel                 Cleaning up MapViewModel
22:45:49.171 MapViewModel                 Removed primary entity listener
22:45:49.171 MapViewModel                 Removed secondary entity listener
22:45:49.173 LocationService              Location updates stopped
22:45:49.250 om.example.taxi              Explicit concurrent mark compact GC freed 20MB AllocSpace bytes, 35(30MB) LOS objects, 49% free, 9136KB/17MB, paused 274us,4.233ms total 77.324ms
22:45:49.250 MemoryOptimizationManager    Performed immediate memory cleanup
22:45:49.251 MapViewModel                 MapViewModel cleanup completed. Memory stats: Memory: 8/192MB, String cache: 0, LatLng pool: 10, StringBuilder pool: 10, GC count: 1
22:45:49.543 MapViewModel                 Secondary entities unchanged - skipping update
22:45:49.544 MapViewModel                 Primary entities unchanged - skipping update
22:45:49.545 FirebaseCleanupUtil          Successfully removed user data for 0bcn9Z5endM7OfZqIryUswAGJM93 (passenger/local)
22:45:49.558 LocationService              Checking Firebase path: passengers/local/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:49.559 LocationService              Checking Firebase path: passengers/local/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:49.819 LocationService              Checking Firebase path: drivers/town/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:49.820 LocationService              Checking Firebase path: drivers/town/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:50.077 LocationService              Checking Firebase path: drivers/local/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:50.091 LocationService              Checking Firebase path: drivers/local/0bcn9Z5endM7OfZqIryUswAGJM93
22:45:50.339 LocationService              No location found in any Firebase path for user 0bcn9Z5endM7OfZqIryUswAGJM93
22:45:50.340 LocationService              No location available from any source
22:45:50.342 MapScreen                    Error getting location: No location available from device or Firebase
22:45:50.357 LocationService              No location found in any Firebase path for user 0bcn9Z5endM7OfZqIryUswAGJM93
22:45:50.357 LocationService              No location available from any source
22:45:50.357 MapScreen                    Error getting location: No location available from device or Firebase
22:45:50.362 MapScreenError               Location Error: Failed to get your location. Please make sure location services are enabled. (Ask Gemini)
                                          java.lang.Exception: No location available from device or Firebase
                                          	at com.example.taxi.services.LocationService$getLastLocation$1.invokeSuspend$lambda$0(LocationService.kt:461)
                                          	at com.example.taxi.services.LocationService$getLastLocation$1.$r8$lambda$i0JVtTZkNH6m9zzcL_Hl3B2ErKk(Unknown Source:0)
                                          	at com.example.taxi.services.LocationService$getLastLocation$1$$ExternalSyntheticLambda0.invoke(D8$$SyntheticClass:0)
                                          	at com.example.taxi.services.LocationService.checkNextPath(LocationService.kt:563)
                                          	at com.example.taxi.services.LocationService.checkNextPath$lambda$4(LocationService.kt:589)
                                          	at com.example.taxi.services.LocationService.$r8$lambda$s84kNKLMXNNny8rMJz8OmmzLit0(Unknown Source:0)
                                          	at com.example.taxi.services.LocationService$$ExternalSyntheticLambda2.invoke(D8$$SyntheticClass:0)
                                          	at com.example.taxi.services.LocationService.checkNextPath$lambda$5(LocationService.kt:572)
                                          	at com.example.taxi.services.LocationService.$r8$lambda$U3M069Tr7_Gfh30rA9_LNqFx-BA(Unknown Source:0)
                                          	at com.example.taxi.services.LocationService$$ExternalSyntheticLambda3.onSuccess(D8$$SyntheticClass:0)
                                          	at com.google.android.gms.tasks.zzm.run(com.google.android.gms:play-services-tasks@@18.1.0:1)
                                          	at android.os.Handler.handleCallback(Handler.java:995)
                                          	at android.os.Handler.dispatchMessage(Handler.java:103)
                                          	at android.os.Looper.loopOnce(Looper.java:248)
                                          	at android.os.Looper.loop(Looper.java:338)
                                          	at android.app.ActivityThread.main(ActivityThread.java:9067)
                                          	at java.lang.reflect.Method.invoke(Native Method)
                                          	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:593)
                                          	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:932)
22:45:50.369 MapScreenError               Crashlytics not initialized, logging non-fatal error locally only: Location Error: Failed to get your location. Please make sure location services are enabled. (Ask Gemini)
                                          java.lang.Exception: No location available from device or Firebase
                                          	at com.example.taxi.services.LocationService$getLastLocation$1.invokeSuspend$lambda$0(LocationService.kt:461)
                                          	at com.example.taxi.services.LocationService$getLastLocation$1.$r8$lambda$i0JVtTZkNH6m9zzcL_Hl3B2ErKk(Unknown Source:0)
                                          	at com.example.taxi.services.LocationService$getLastLocation$1$$ExternalSyntheticLambda0.invoke(D8$$SyntheticClass:0)
                                          	at com.example.taxi.services.LocationService.checkNextPath(LocationService.kt:563)
                                          	at com.example.taxi.services.LocationService.checkNextPath$lambda$4(LocationService.kt:589)
                                          	at com.example.taxi.services.LocationService.$r8$lambda$s84kNKLMXNNny8rMJz8OmmzLit0(Unknown Source:0)
                                          	at com.example.taxi.services.LocationService$$ExternalSyntheticLambda2.invoke(D8$$SyntheticClass:0)
                                          	at com.example.taxi.services.LocationService.checkNextPath$lambda$5(LocationService.kt:572)
                                          	at com.example.taxi.services.LocationService.$r8$lambda$U3M069Tr7_Gfh30rA9_LNqFx-BA(Unknown Source:0)
                                          	at com.example.taxi.services.LocationService$$ExternalSyntheticLambda3.onSuccess(D8$$SyntheticClass:0)
                                          	at com.google.android.gms.tasks.zzm.run(com.google.android.gms:play-services-tasks@@18.1.0:1)
                                          	at android.os.Handler.handleCallback(Handler.java:995)
                                          	at android.os.Handler.dispatchMessage(Handler.java:103)
                                          	at android.os.Looper.loopOnce(Looper.java:248)
                                          	at android.os.Looper.loop(Looper.java:338)
                                          	at android.app.ActivityThread.main(ActivityThread.java:9067)
                                          	at java.lang.reflect.Method.invoke(Native Method)
                                          	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:593)
                                          	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:932)
22:45:50.745 MapsInitializer              preferredRenderer: null
22:45:50.746 zzcc                         preferredRenderer: null
22:45:50.751 zzcc                         Making Creator dynamically
22:45:50.768 DynamiteModule               Considering local module com.google.android.gms.maps_core_dynamite:0 and remote module com.google.android.gms.maps_core_dynamite:252725201
22:45:50.768 DynamiteModule               Selected remote version of com.google.android.gms.maps_core_dynamite, version >= 252725201
22:45:50.769 DynamiteModule               Dynamite loader version >= 2, using loadModule2NoCrashUtils
22:45:50.774 om.example.taxi              AssetManager2(0x7a3335e06818) locale list changing from [] to [en-US]
22:45:50.810 om.example.taxi              Compiler allocated 13MB to compile void com.example.taxi.screens.mapscreens.MapScreenKt$MapScreen$10.invoke(androidx.compose.runtime.Composer, int)
22:45:50.872 om.example.taxi              AssetManager2(0x7a3335e07ad8) locale list changing from [] to [en-US]
22:45:50.881 om.example.taxi              AssetManager2(0x7a3335e019f8) locale list changing from [] to [en-US]
22:45:50.887 zzcc                         early loading native code
22:45:50.895 NativeHelper                 Loading native library 'gmm-jni' on thread main
22:45:50.898 nativeloader                 Configuring clns-11 for other apk . target_sdk_version=35, uses_libraries=ALL, library_path=/data/user_de/0/com.google.android.gms/app_chimera/m/00000014/dl-MapsCoreDynamite.integ_252725201100800.apk!/lib/x86_64:/data/user_de/0/com.google.android.gms/app_chimera/m/00000014/dl-MapsCoreDynamite.integ_252725201100800.apk!/lib/arm64-v8a, permitted_path=/data:/mnt/expand
22:45:50.919 nativeloader                 Load /data/user_de/0/com.google.android.gms/app_chimera/m/00000014/dl-MapsCoreDynamite.integ_252725201100800.apk!/lib/x86_64/libgmm-jni.so using isolated ns clns-11 (caller=/data/user_de/0/com.google.android.gms/app_chimera/m/00000014/dl-MapsCoreDynamite.integ_252725201100800.apk): ok
22:45:50.920 native                       I0000 00:00:1756673150.919979    2649 jni_init.cc:30] Initializing JNI...
22:45:50.924 NativeHelper                 JNI initialized.
22:45:50.925 Google Android Maps SDK      Google Play services client version: 19020000
22:45:50.970 bo                           SDK type: 1, version: 252725201
22:45:50.977 ho                           maps_core_dynamite module version in use (0 represents standalone library): 252725201
22:45:50.979 ho                           Added event: 109
22:45:50.980 ho                           Added event: 112
22:45:50.980 MapsInitializer              loadedRenderer: LATEST
22:45:50.980 zzcc                         preferredRenderer: null
22:45:50.985 bo                           SDK type: 1, version: 252725201
22:45:50.986 Google Android Maps SDK      Google Play services package version: 253434038
22:45:50.986 Google Android Maps SDK      Google Play services maps renderer version(maps_core): 252725201
22:45:50.987 bo                           SDK type: 1, version: 252725201
22:45:50.987 de                           about to start loading native library asynchronously
22:45:50.998 x                            Suppressed StrictMode policy violation: StrictModeDiskReadViolation
22:45:51.008 o                            Using GMM server: https://clients4.google.com/glm/mmap
22:45:51.008 x                            Suppressed StrictMode policy violation: StrictModeDiskReadViolation
22:45:51.008 x                            Suppressed StrictMode policy violation: StrictModeDiskWriteViolation
22:45:51.015 o                            Using Non-null serverVersionMetadataManager to load previous metadata.
22:45:51.016 x                            Suppressed StrictMode policy violation: StrictModeDiskReadViolation
22:45:51.017 o                            Previous session server version metadata loaded: CggIBhDUmMHFBgoICAEQmNqXxQYKCAgDEPTOvcUGCgoIBBCd77rFBhgB
22:45:51.084 HWUI                         Image decoding logging dropped!
22:45:51.114 m140.bqg                     getExecutor  CREATED  bpw@38c06[main]
22:45:51.115 m140.bqg                     getExecutor  CREATED  ScheduledThreadPoolExecutor@348901d[Scheduler]
22:45:51.116 m140.bqg                     getExecutor  CREATED  bpz@53c6292[Background]
22:45:51.127 m140.bqg                     getExecutor  CREATED  bpz@dc63cdb[Blocking]
22:45:51.130 m140.bqg                     getExecutor  CREATED  bpz@fe1cbb7[Lite]
22:45:51.131 m140.bqg                     getExecutor  CREATED  bpz@fa87aaf[TilePrep]
22:45:51.215 m140.bok                     Loaded cached client parameters
22:45:51.221 m140.box                     finishInitialization ClientParametersManager.
22:45:51.222 m140.bnw                     start()  account=Account {name=signedout@, type=com.google.android.apps.maps}  locale=en_US
22:45:51.223 m140.bnw                     P/H: Scheduling next update in 17366.082000 seconds: initial refresh
22:45:51.241 m140.cge                     FpsProfiler MAIN created on main
22:45:51.245 m140.bqg                     getExecutor  CREATED  bpz@b9abba3[Picker]
22:45:51.252 m140.eqw                     Found 46 zoom mappings
22:45:51.252 m140.eqw                     Zoom tables loaded
22:45:51.262 m140.fgt                     No current context - attempting to create off-screen context
22:45:51.326 m140.fgt                     Created GlConstants: fgs{gpuVendor=Google (Intel), glVersion=OpenGL ES 3.1 (4.5.0 - Build 26.20.100.7926), glRenderer=Android Emulator OpenGL ES Translator (Intel(R) UHD Graphics 620), maxTextureSize=16384, maxVertexTextureImageUnits=32, maxVertexUniformVectors=1024, maxSupportedLineWidth=31, maxVertexAttribs=16, nonPowerOfTwoTextureSupport=FULL}
22:45:51.370 m140.dxv                     Map using legacy labeler
22:45:51.387 m140.eyf                     Create or open database: /storage/emulated/0/Android/data/com.example.taxi/cache/diskcache; secure file path: /data/user/0/com.example.taxi/app_/testdata
22:45:51.422 m140.dwp                     Network fetching: false
22:45:51.424 m140.ewr                     Current epoch is now 746
22:45:51.425 m140.dwp                     requestDrawingConfig for epoch 746 legend ROADMAP
22:45:51.431 m140.eyj                     Database cache size: 9850880 bytes
22:45:51.433 m140.fkr                     Model SDK_GPHONE64_X86_64, Product name SDK_GPHONE64_X86_64, Board name GOLDFISH_X86_64, Manufacturer GOOGLE
22:45:51.433 m140.fkr                     Model is not recognized, and therefore using default settings.
22:45:51.447 m140.eyj                     Deleted 0 entries from the disk cache in 14 ms
22:45:51.447 m140.eyj                     Deleting expired tiles and resources took 14 ms
22:45:51.450 m140.dwp                     Network fetching: true
22:45:51.459 m140.eqw                     Found 46 zoom mappings
22:45:51.460 m140.eqw                     Zoom tables loaded
22:45:51.466 m140.dwp                     requestDrawingConfig for epoch 746 legend ROADMAP
22:45:51.486 m140.ewm                     styleTableCache inserted: 746 ROADMAP https://www.gstatic.com/maps/res/CompactLegend-Roadmap-b691f5aafb38e60e3c2d3c4c322b3247
22:45:51.502 HWUI                         Image decoding logging dropped!
